167,,Hany Mukhtar Nashville SC | MLS,94,CF CAM ST,60K,PAC 95,SHO 94,PAS 91,DRI 93,DEF 61,PHY 82,4,5,H/M,Right,2386
168,,Marc-Andre ter Stegen FC Barcelona | ESP 1,94,GK,47.8K,DIV 92,HAN 91,KIC 94,REF 96,SPD 53,POS 91,1,4,M/M,Right,1022
169,,Antoine Griezmann Atletico de Madrid | ESP 1,94,ST CAM CF RW,706K,PAC 95,SHO 92,PAS 93,DRI 94,DEF 72,PHY 88,5,4,H/M,Left,2522
170,,Moussa Diaby Leverkusen | GER 1,94,RW RM CF LW,213K,PAC 99,SHO 89,PAS 90,DRI 98,DEF 54,PHY 75,5,3,H/L,Left,2293
171,,Chuba Akpom Middlesbrough | ENG 2,94,CAM CF ST,58.5K,PAC 94,SHO 95,PAS 82,DRI 93,DEF 50,PHY 95,3,5,H/L,Right,2318
172,,Josh Brownhill Burnley | ENG 2,94,CAM CDM RM CM,44.8K,PAC 86,SHO 83,PAS 92,DRI 94,DEF 90,PHY 90,3,5,M/H,Right,2470
173,,Heung Min Son Spurs | ENG 1,94,LW LM ST,54K,PAC 93,SHO 95,PAS 89,DRI 92,DEF 47,PHY 77,4,5,H/M,Right,2261
174,,Raphael Varane Manchester Utd | ENG 1,94,CB,360K,PAC 90,SHO 58,PAS 73,DRI 82,DEF 95,PHY 93,2,4,M/H,Right,2159
175,,Casemiro Manchester Utd | ENG 1,94,CDM,42.8K,PAC 84,SHO 80,PAS 82,DRI 80,DEF 92,PHY 97,3,4,M/H,Right,2360
176,,Frank Lampard Icons | ICO,94,CM CDM CAM,168K,PAC 85,SHO 93,PAS 91,DRI 90,DEF 80,PHY 89,4,4,H/M,Right,2434
177,,Steven Gerrard Icons | ICO,94,CM CDM CAM,142K,PAC 82,SHO 93,PAS 93,DRI 89,DEF 80,PHY 87,3,5,H/M,Right,2435
178,,Kenny Dalglish Icons | ICO,94,ST CF,330K,PAC 92,SHO 94,PAS 79,DRI 92,DEF 43,PHY 76,5,5,H/M,Right,2231
179,,Michael Owen Icons | ICO,94,ST CF,90K,PAC 93,SHO 92,PAS 77,DRI 91,DEF 37,PHY 74,5,4,M/M,Right,2172
180,,Fernando Torres Icons | ICO,94,ST CF,316K,PAC 95,SHO 92,PAS 82,DRI 91,DEF 48,PHY 80,4,5,H/M,Right,2248
181,,Dennis Bergkamp Icons | ICO,94,CF CAM ST,107K,PAC 88,SHO 94,PAS 88,DRI 93,DEF 39,PHY 82,5,4,M/M,Right,2262
182,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
183,,Kevin De Bruyne Manchester City | ENG 1,94,CM CAM,166K,PAC 79,SHO 91,PAS 96,DRI 90,DEF 70,PHY 81,4,5,H/H,Right,2352
184,,Eusebio Icons | ICO,94,CF ST,2.4M,PAC 94,SHO 94,PAS 87,DRI 94,DEF 46,PHY 80,5,5,H/M,Right,2325
185,,George Best  Icons | ICO,94,RW RM CAM LW,497K,PAC 94,SHO 92,PAS 85,DRI 95,DEF 60,PHY 73,5,4,M/M,Right,2316
186,,Eric Cantona  Icons | ICO,94,CF ST,430K,PAC 89,SHO 93,PAS 92,DRI 93,DEF 53,PHY 93,5,5,H/M,Right,2396
187,,Lothar Matthaus Icons | ICO,94,CM CB CDM,985K,PAC 90,SHO 90,PAS 92,DRI 84,DEF 91,PHY 86,3,5,H/H,Right,2492
188,,Alexis Sanchez  OM | FRA 1,94,CF ST,78.5K,PAC 92,SHO 92,PAS 93,DRI 98,DEF 58,PHY 86,4,4,H/M,Right,2428
189,,Achraf Hakimi Paris SG | FRA 1,94,RB RWB,821K,PAC 99,SHO 81,PAS 90,DRI 91,DEF 90,PHY 91,4,4,H/M,Right,2490
190,,Alessandro Nesta Icons | ICO,94,CB,350K,PAC 80,SHO 46,PAS 71,DRI 73,DEF 95,PHY 90,2,3,M/H,Right,2010
191,,Eder Militao Real Madrid | ESP 1,94,CB RB,575K,PAC 90,SHO 60,PAS 81,DRI 83,DEF 95,PHY 92,2,3,M/M,Right,2277
192,,Theo Hernandez Milan | ITA 1,94,LB LWB,317K,PAC 98,SHO 80,PAS 88,DRI 90,DEF 88,PHY 92,3,3,H/M,Left,2424
193,,Ruud Gullit Icons | ICO,94,CF CM CAM ST,6M,PAC 87,SHO 93,PAS 93,DRI 90,DEF 84,PHY 91,4,5,H/M,Right,2521
194,,David Beckham Icons | ICO,94,RM CM RW,1.8M,PAC 91,SHO 88,PAS 96,DRI 91,DEF 70,PHY 83,4,4,H/H,Right,2433
195,,Lionel Messi Paris SG | FRA 1,94,CF ST,1.2M,PAC 86,SHO 93,PAS 94,DRI 97,DEF 37,PHY 70,4,4,H/L,Left,2248
196,,Kylian Mbappe Paris SG | FRA 1,94,LW RM LM CAM,3.4M,PAC 99,SHO 92,PAS 85,DRI 95,DEF 40,PHY 82,5,4,H/L,Right,2247
197,,Lionel Messi Paris SG | FRA 1,94,RW RM,599K,PAC 85,SHO 92,PAS 94,DRI 97,DEF 37,PHY 69,4,4,L/L,Left,2238
198,,Robert Lewandowski FC Barcelona | ESP 1,94,ST CF,65K,PAC 81,SHO 94,PAS 83,DRI 89,DEF 49,PHY 86,4,4,H/M,Right,2260
199,,Ronaldinho Icons | ICO,94,LW LM CAM,3M,PAC 92,SHO 90,PAS 91,DRI 95,DEF 37,PHY 81,5,4,H/L,Right,2234
200,,Johan Cruyff Icons | ICO,94,CF ST,880K,PAC 91,SHO 92,PAS 91,DRI 94,DEF 42,PHY 73,5,5,H/L,Right,2245
201,,Lev Yashin Icons | ICO,94,GK,505K,DIV 95,HAN 89,KIC  75,REF 96,SPD 60,POS 95,1,3,M/M,Right,1245
202,,Ferenc Puskas Icons | ICO,94,CF ST,220K,PAC 91,SHO 96,PAS 91,DRI 92,DEF 46,PHY 76,4,3,H/L,Left,2300
203,,Paolo Maldini Icons | ICO,94,CB LB,485K,PAC 86,SHO 56,PAS 75,DRI  69,DEF 96,PHY 83,2,4,M/H,Right,2045
204,,Garrincha Icons | ICO,94,RW RM,285K,PAC 90,SHO 87,PAS 94,DRI 96,DEF 41,PHY 68,5,4,M/L,Right,2210
205,,Ronaldo Nazario Icons | ICO,94,ST CF,1.8M,PAC 93,SHO 93,PAS 80,DRI 93,DEF 46,PHY 80,5,5,M/M,Right,2230
206,,Zinedine Zidane Icons | ICO,94,CAM CM LM,500K,PAC 82,SHO 90,PAS 93,DRI 92,DEF 72,PHY 83,5,5,M/M,Right,2383
207,,Gerd Muller Icons | ICO,94,ST CF,89.5K,PAC 88,SHO 94,PAS 77,DRI 88,DEF 43,PHY 76,4,4,H/M,Right,2195
208,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
209,,Axel Witsel  Atletico de Madrid | ESP 1,93,CDM CM,,PAC 92,SHO 85,PAS 93,DRI 92,DEF 94,PHY 92,4,5,H/H,Right,2550
210,,Martin Terrier Stade Rennais FC | FRA 1,93,LW LM ST,,PAC 98,SHO 93,PAS 90,DRI 94,DEF 48,PHY 86,5,4,H/M,Right,2336
211,,Darwin Nunez  Liverpool | ENG 1,93,ST CF RW LW,,PAC 98,SHO 92,PAS 84,DRI 90,DEF 52,PHY 95,5,5,H/H,Right,2323
212,,Tiago Djalo LOSC Lille | FRA 1,93,CB RB LB CDM,,PAC 92,SHO 63,PAS 87,DRI 87,DEF 93,PHY 92,3,5,M/H,Right,2290
213,,Donyell Malen Borussia Dortmund | GER 1,93,LW LM CF ST,,PAC 96,SHO 91,PAS 89,DRI 93,DEF 51,PHY 89,5,4,H/M,Right,2354
214,,Pierre Kalulu Milan | ITA 1,93,CB RB,,PAC 91,SHO 63,PAS 82,DRI 83,DEF 93,PHY 90,3,5,M/H,Right,2281
215,,Youcef Atal OGC Nice | FRA 1,93,RB RWB RM CM,,PAC 98,SHO 90,PAS 91,DRI 93,DEF 90,PHY 87,4,5,H/H,Right,2515
216,,Tim Ream Fulham | ENG 1,93,CB,,PAC 90,SHO 50,PAS 81,DRI 81,DEF 93,PHY 92,2,3,M/H,Left,2200
217,,Kiliann Sildillia SC Freiburg | GER 1,93,RB RWB,,PAC 96,SHO 83,PAS 89,DRI 93,DEF 90,PHY 93,4,5,H/H,Right,2474
218,,Timo Werner RB Leipzig | GER 1,93,ST CF LW,348K,PAC 98,SHO 91,PAS 86,DRI 93,DEF 45,PHY 79,4,5,H/M,Right,2275
219,,Juan Foyth Villarreal CF | ESP 1,93,RB RWB,,PAC 91,SHO 60,PAS 88,DRI 93,DEF 92,PHY 91,5,4,H/H,Right,2330
220,,Renato Sanches Paris SG | FRA 1,93,CM RM,4M,PAC 94,SHO 91,PAS 91,DRI 96,DEF 87,PHY 96,4,4,H/H,Right,2548
221,,Dusan Vlahovic Juventus | ITA 1,93,ST CF,34.3K,PAC 90,SHO 93,PAS 83,DRI 92,DEF 36,PHY 87,4,4,H/M,Left,2200
222,,Nabil Fekir Real Betis | ESP 1,93,CAM,,PAC 92,SHO 92,PAS 94,DRI 94,DEF 47,PHY 92,5,4,H/M,Left,2347
223,,William Pacho Frankfurt | GER 1,93,CB,,PAC 90,SHO 56,PAS 74,DRI 81,DEF 92,PHY 93,2,5,L/H,Right,2161
224,,Alphonso Davies FC Bayern Munchen | GER 1,93,LB LWB LM,530K,PAC 99,SHO 79,PAS 91,DRI 93,DEF 86,PHY 87,5,4,H/H,Left,2427
225,,Tobias Lauritsen Sparta Rotterdam | NED 1,93,CB,,PAC 90,SHO 77,PAS 84,DRI 88,DEF 93,PHY 95,3,4,M/H,Right,2407
226,,Taylor Booth FC Utrecht | NED 1,93,LB RB CDM,,PAC 92,SHO 79,PAS 89,DRI 94,DEF 89,PHY 89,4,5,H/H,Right,2426
227,,Paul Ebere Onuachu Southampton | ENG 1,93,CB,,PAC 87,SHO 80,PAS 80,DRI 82,DEF 94,PHY 96,3,4,M/H,Right,2365
228,,Eduardo Camavinga Real Madrid | ESP 1,93,LB LWB LM,,PAC 95,SHO 84,PAS 93,DRI 92,DEF  89,PHY 90,4,4,H/H,Left,2477
229,,Michael Ballack Icons | ICO,93,LM RM RW LW,110K,PAC 95,SHO 91,PAS 91,DRI 94,DEF 70,PHY 85,5,4,H/M,Right,2435
230,,Michael Ballack Icons | ICO,93,RB RWB LB LWB,159K,PAC 95,SHO 80,PAS 93,DRI 90,DEF 91,PHY 91,4,5,M/H,Right,2474
231,,Gavi FC Barcelona | ESP 1,93,RB RWB,,PAC 95,SHO 76,PAS 88,DRI 91,DEF 90,PHY 89,4,5,H/H,Right,2396
232,,Nicolas Pepe OGC Nice | FRA 1,93,CF ST,44.8K,PAC 95,SHO 93,PAS 89,DRI 94,DEF 52,PHY 86,4,5,H/M,Left,2365
233,,Gianluigi Buffon Parma | ITA 2,93,CB,,PAC 89,SHO 76,PAS 87,DRI 82,DEF 96,PHY 93,4,5,M/H,Right,2445
234,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
235,,Josko Gvardiol RB Leipzig | GER 1,93,CDM CM,,PAC 91,SHO 88,PAS 93,DRI 92,DEF 93,PHY 94,4,5,H/H,Left,2537
236,,Claudio Bravo Real Betis | ESP 1,93,RW RM,,PAC 97,SHO 93,PAS 91,DRI 94,DEF 72,PHY 89,5,3,H/M,Right,2496
237,,Guillermo Ochoa Salernitana | ITA 1,93,CB,64.5K,PAC 86,SHO 75,PAS 80,DRI 85,DEF 95,PHY 94,3,4,M/H,Right,2384
238,,Emiliano Martinez Aston Villa | ENG 1,93,CB,,PAC 90,SHO 75,PAS 86,DRI 84,DEF 93,PHY 94,4,4,M/H,Right,2413
239,,Vanja Milinkovic-Savic Torino | ITA 1,93,CM CDM,,PAC 90,SHO 87,PAS 92,DRI 91,DEF 93,PHY 96,5,4,M/H,Right,2548
240,,Matteo Guendouzi OM | FRA 1,93,CB,,PAC 90,SHO 76,PAS 87,DRI 86,DEF 93,PHY 93,5,5,M/H,Right,2410
241,,Wilfried Zaha Crystal Palace | ENG 1,93,RB RWB RM,210K,PAC 98,SHO 80,PAS 88,DRI 96,DEF 89,PHY 87,5,4,H/H,Right,2423
242,,Olivier Giroud Milan | ITA 1,93,CB,44K,PAC 88,SHO 80,PAS 80,DRI 86,DEF 93,PHY 96,4,4,M/H,Left,2408
243,,Alexander Sorloth Real Sociedad | ESP 1,93,CB,,PAC 90,SHO 74,PAS 85,DRI 86,DEF 94,PHY 94,3,5,M/H,Left,2373
244,,Aleksandar Mitrovic Fulham | ENG 1,93,CB,,PAC 89,SHO  65,PAS 82,DRI 84,DEF 92,PHY 95,3,4,M/H,Right,2285
245,,Amahl Pellegrino FK Bodo/Glimt | NOR 1,93,LW LM,38.3K,PAC 99,SHO 94,PAS 90,DRI 94,DEF 63,PHY 82,4,4,H/M,Right,2417
246,,Roberto Firmino Liverpool | ENG 1,93,CF ST,,PAC 90,SHO 93,PAS  88,DRI 95,DEF 71,PHY 85,5,4,H/H,Right,2435
247,,Federico Chiesa Juventus | ITA 1,93,LW LM RW,,PAC 99,SHO 92,PAS 92,DRI 95,DEF 60,PHY 86,4,4,H/M,Right,2375
248,,Mehdi Taremi FC Porto | POR 1,93,ST CF,33.3K,PAC 93,SHO 94,PAS 86,DRI  93,DEF 48,PHY 87,4,4,H/M,Right,2257
249,,Wojciech Szczesny Juventus | ITA 1,93,GK,33K,DIV 94,HAN 90,KIC 80,REF 95,SPD 56,POS 94,1,3,M/M,Right,915
250,,Bremer Juventus | ITA 1,93,CB,37.8K,PAC 90,SHO 60,PAS 71,DRI 77,DEF 96,PHY 91,2,3,H/M,Right,2152
251,,Angel Di Maria Juventus | ITA 1,93,CF CAM RW ST,30.8K,PAC 93,SHO 90,PAS 92,DRI 95,DEF 56,PHY 80,5,4,H/M,Left,2367
252,,Gonzalo Montiel Sevilla FC | ESP 1,93,RB RWB CB LB,,PAC 93,SHO 72,PAS 85,DRI 88,DEF 89,PHY 92,3,5,H/H,Right,2374
253,,Enner Valencia Fenerbahce | TUR 1,93,ST CF RW LW,69K,PAC 99,SHO 91,PAS 83,DRI 91,DEF 63,PHY 93,5,3,H/H,Right,2399
254,,Brice Samba RC Lens | FRA 1,93,GK,36K,DIV 89,HAN 95,KIC 95,REF 94,SPD 73,POS 90,1,3,M/M,Left,892
255,,Nuno Mendes Paris SG | FRA 1,93,LWB LB,85.5K,PAC 99,SHO 74,PAS 88,DRI 92,DEF 87,PHY 88,3,4,H/M,Left,2420
256,,Jonathan Clauss OM | FRA 1,93,RWB RB,36K,PAC 98,SHO 83,PAS 89,DRI 91,DEF 87,PHY 88,4,4,H/H,Right,2439
257,,Thiago Almada Atlanta United | MLS,93,CAM RW LW,36.8K,PAC 94,SHO 90,PAS 90,DRI 94,DEF 69,PHY 78,5,4,H/M,Right,2389
258,,Marcos Llorente Atletico de Madrid | ESP 1,93,RM RB CM,52K,PAC 95,SHO 87,PAS 90,DRI 91,DEF 90,PHY 89,4,4,H/M,Right,2445
259,,Balde FC Barcelona | ESP 1,93,LB LWB,52K,PAC 96,SHO 65,PAS 90,DRI 95,DEF 88,PHY 83,4,4,H/H,Left,2301
260,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
261,,Jules Kounde FC Barcelona | ESP 1,93,CB  RB,415K,PAC 92,SHO 53,PAS 78,DRI 84,DEF 94,PHY 89,2,3,H/H,Right,2149
262,,Merino Real Sociedad | ESP 1,93,CM CDM,36.3K,PAC 87,SHO 82,PAS 93,DRI 92,DEF 92,PHY 93,3,5,H/H,Left,2456
263,,Federico Valverde Real Madrid | ESP 1,93,CM RM RW,162K,PAC 94,SHO 85,PAS 91,DRI 92,DEF 89,PHY 91,4,4,H/H,Right,2455
264,,Anderson Talisca Al Nassr | SAU 1,93,CAM CF ST,48K,PAC  91,SHO 95,PAS 90,DRI 95,DEF 64,PHY 87,5,4,H/L,Left,2432
265,,Serge Gnabry FC Bayern Munchen | GER 1,93,RM RW,,PAC 94,SHO 91,PAS 89,DRI 94,DEF 50,PHY 80,4,4,H/M,Right,2274
266,,Julian Brandt Borussia Dortmund | GER 1,93,CM CAM RW LW,35K,PAC 86,SHO  90,PAS 93,DRI 96,DEF 60,PHY 80,4,4,H/M,Right,2336
267,,Marco Reus Borussia Dortmund | GER 1,93,LW LM ST,,PAC 95,SHO 90,PAS 90,DRI 93,DEF 65,PHY 83,4,5,H/M,Right,2388
268,,Karim Benzema Real Madrid | ESP 1,93,CF ST,80K,PAC 83,SHO 92,PAS 85,DRI 89,DEF 41,PHY 81,4,4,M/M,Right,2180
269,,Bruno Guimaraes Newcastle Utd | ENG 1,93,CM CDM,44K,PAC 85,SHO 85,PAS 92,DRI 93,DEF 90,PHY 92,3,3,H/H,Right,2453
270,,Bukayo Saka Arsenal | ENG 1,93,RW RM LM,87K,PAC 96,SHO 90,PAS 90,DRI 94,DEF 76,PHY 82,4,5,H/M,Left,2417
271,,Gabriel Martinelli Arsenal | ENG 1,93,LW LM,69K,PAC 98,SHO 87,PAS 86,DRI 96,DEF 68,PHY 87,4,4,H/H,Right,2367
272,,Gabriel Jesus Arsenal | ENG 1,93,ST CF RW,490K,PAC 94,SHO 92,PAS 85,DRI 96,DEF 50,PHY 86,5,4,H/H,Right,2327
273,,Kingsley Coman FC Bayern Munchen | GER 1,93,LM LW,143K,PAC 97,SHO 90,PAS 88,DRI 93,DEF 37,PHY 75,5,3,M/M,Right,2216
274,,Rodrygo Real Madrid | ESP 1,93,RW RM,479K,PAC 98,SHO 89,PAS 84,DRI 95,DEF 45,PHY 70,5,4,M/M,Right,2254
275,,Xavi Simons PSV | NED 1,93,CAM CM RW LW,104K,PAC 95,SHO 90,PAS 91,DRI 96,DEF 80,PHY 85,4,4,H/M,Right,2473
276,,Raul Icons | ICO,93,CF ST,,PAC 90,SHO 93,PAS 84,DRI 91,DEF 48,PHY 79,4,5,H/M,Left,2265
277,,Patrick Vieira Icons | ICO,93,CM CDM,990K,PAC 85,SHO 82,PAS 84,DRI 87,DEF 92,PHY 93,3,4,M/H,Right,2359
278,,Laurent Blanc Icons | ICO,93,CB CDM CM CAM,100K,PAC 82,SHO 71,PAS 73,DRI 82,DEF 94,PHY 90,2,3,M/H,Right,2245
279,,Frank Lampard Icons | ICO,93,CM CDM CAM,,PAC 82,SHO 92,PAS 90,DRI 87,DEF 77,PHY 84,3,4,H/M,Right,2365
280,,Mesut Ozil Basaksehir | TUR 1,93,CAM RM,,PAC 85,SHO 84,PAS 94,DRI 93,DEF 36,PHY 77,5,4,H/L,Left,2197
281,,Roy Keane Icons | ICO,93,CM,,PAC 83,SHO 74,PAS 88,DRI 87,DEF 93,PHY 93,3,4,M/H,Right,2367
282,,Casillas Icons | ICO,93,GK,93K,DIV 94,HAN 91,KIC 87,REF 96,SPD 62,POS 92,1,3,M/M,Left,1278
283,,Phillip Lahm Icons | ICO,93,RB RWB LB CDM,119K,PAC 89,SHO 74,PAS 90,DRI 89,DEF 93,PHY 76,4,3,H/H,Right,2378
284,,Miroslav Klose Icons | ICO,93,ST CF,44.5K,PAC 90,SHO 90,PAS 78,DRI 85,DEF 43,PHY 82,4,5,H/M,Right,2180
285,,Dennis Bergkamp Icons | ICO,93,CF CAM ST,,PAC 86,SHO 93,PAS 87,DRI 91,DEF 38,PHY 80,4,4,M/M,Right,2218
286,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
287,,Jules Kounde FC Barcelona | ESP 1,93,CB  RB,415K,PAC 92,SHO 53,PAS 78,DRI 84,DEF 94,PHY 89,2,3,H/H,Right,2149
288,,Merino Real Sociedad | ESP 1,93,CM CDM,36.3K,PAC 87,SHO 82,PAS 93,DRI 92,DEF 92,PHY 93,3,5,H/H,Left,2456
289,,Federico Valverde Real Madrid | ESP 1,93,CM RM RW,162K,PAC 94,SHO 85,PAS 91,DRI 92,DEF 89,PHY 91,4,4,H/H,Right,2455
290,,Anderson Talisca Al Nassr | SAU 1,93,CAM CF ST,48K,PAC  91,SHO 95,PAS 90,DRI 95,DEF 64,PHY 87,5,4,H/L,Left,2432
291,,Serge Gnabry FC Bayern Munchen | GER 1,93,RM RW,,PAC 94,SHO 91,PAS 89,DRI 94,DEF 50,PHY 80,4,4,H/M,Right,2274
292,,Julian Brandt Borussia Dortmund | GER 1,93,CM CAM RW LW,35K,PAC 86,SHO  90,PAS 93,DRI 96,DEF 60,PHY 80,4,4,H/M,Right,2336
293,,Marco Reus Borussia Dortmund | GER 1,93,LW LM ST,,PAC 95,SHO 90,PAS 90,DRI 93,DEF 65,PHY 83,4,5,H/M,Right,2388
294,,Karim Benzema Real Madrid | ESP 1,93,CF ST,80K,PAC 83,SHO 92,PAS 85,DRI 89,DEF 41,PHY 81,4,4,M/M,Right,2180
295,,Bruno Guimaraes Newcastle Utd | ENG 1,93,CM CDM,44K,PAC 85,SHO 85,PAS 92,DRI 93,DEF 90,PHY 92,3,3,H/H,Right,2453
296,,Bukayo Saka Arsenal | ENG 1,93,RW RM LM,87K,PAC 96,SHO 90,PAS 90,DRI 94,DEF 76,PHY 82,4,5,H/M,Left,2417
297,,Gabriel Martinelli Arsenal | ENG 1,93,LW LM,69K,PAC 98,SHO 87,PAS 86,DRI 96,DEF 68,PHY 87,4,4,H/H,Right,2367
298,,Gabriel Jesus Arsenal | ENG 1,93,ST CF RW,490K,PAC 94,SHO 92,PAS 85,DRI 96,DEF 50,PHY 86,5,4,H/H,Right,2327
299,,Kingsley Coman FC Bayern Munchen | GER 1,93,LM LW,143K,PAC 97,SHO 90,PAS 88,DRI 93,DEF 37,PHY 75,5,3,M/M,Right,2216
300,,Rodrygo Real Madrid | ESP 1,93,RW RM,479K,PAC 98,SHO 89,PAS 84,DRI 95,DEF 45,PHY 70,5,4,M/M,Right,2254
301,,Xavi Simons PSV | NED 1,93,CAM CM RW LW,104K,PAC 95,SHO 90,PAS 91,DRI 96,DEF 80,PHY 85,4,4,H/M,Right,2473
302,,Raul Icons | ICO,93,CF ST,,PAC 90,SHO 93,PAS 84,DRI 91,DEF 48,PHY 79,4,5,H/M,Left,2265
303,,Patrick Vieira Icons | ICO,93,CM CDM,990K,PAC 85,SHO 82,PAS 84,DRI 87,DEF 92,PHY 93,3,4,M/H,Right,2359
304,,Laurent Blanc Icons | ICO,93,CB CDM CM CAM,100K,PAC 82,SHO 71,PAS 73,DRI 82,DEF 94,PHY 90,2,3,M/H,Right,2245
305,,Frank Lampard Icons | ICO,93,CM CDM CAM,,PAC 82,SHO 92,PAS 90,DRI 87,DEF 77,PHY 84,3,4,H/M,Right,2365
306,,Mesut Ozil Basaksehir | TUR 1,93,CAM RM,,PAC 85,SHO 84,PAS 94,DRI 93,DEF 36,PHY 77,5,4,H/L,Left,2197
307,,Roy Keane Icons | ICO,93,CM,,PAC 83,SHO 74,PAS 88,DRI 87,DEF 93,PHY 93,3,4,M/H,Right,2367
308,,Casillas Icons | ICO,93,GK,93K,DIV 94,HAN 91,KIC 87,REF 96,SPD 62,POS 92,1,3,M/M,Left,1278
309,,Phillip Lahm Icons | ICO,93,RB RWB LB CDM,119K,PAC 89,SHO 74,PAS 90,DRI 89,DEF 93,PHY 76,4,3,H/H,Right,2378
310,,Miroslav Klose Icons | ICO,93,ST CF,44.5K,PAC 90,SHO 90,PAS 78,DRI 85,DEF 43,PHY 82,4,5,H/M,Right,2180
311,,Dennis Bergkamp Icons | ICO,93,CF CAM ST,,PAC 86,SHO 93,PAS 87,DRI 91,DEF 38,PHY 80,4,4,M/M,Right,2218
312,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
313,,Marco van Basten Icons | ICO,93,ST CF,75K,PAC 83,SHO 94,PAS 76,DRI 89,DEF 39,PHY 75,3,4,M/M,Right,2139
314,,Thierry Henry Icons | ICO,93,ST CF LW,220K,PAC 94,SHO 91,PAS 83,DRI 90,DEF 53,PHY 80,4,4,M/M,Right,2246
315,,Eric Cantona  Icons | ICO,93,CF ST,145K,PAC 89,SHO 93,PAS 90,DRI 93,DEF 53,PHY 92,5,4,H/M,Right,2380
316,,Roberto Baggio Icons | ICO,93,CAM CF,82K,PAC 86,SHO 84,PAS 92,DRI 92,DEF 40,PHY 61,5,4,M/L,Right,2132
317,,Xavi  Icons | ICO,93,CM,85K,PAC 81,SHO 80,PAS 95,DRI 93,DEF 72,PHY 72,4,3,H/H,Right,2293
318,,Eusebio Icons | ICO,93,CF ST,600K,PAC 94,SHO 94,PAS 86,DRI 93,DEF 45,PHY 79,4,5,H/M,Right,2305
319,,Cafu Icons | ICO,93,RWB RB,380K,PAC 92,SHO 58,PAS 85,DRI 88,DEF 91,PHY 86,4,3,H/M,Right,2275
320,,Caio Henrique AS Monaco | FRA 1,92,LB LWB LM,24.5K,PAC 94,SHO 70,PAS 91,DRI 92,DEF 88,PHY 81,3,2,H/H,Left,2370
321,,Youcef Atal OGC Nice | FRA 1,92,RB RWB RM CM,54K,PAC 97,SHO 87,PAS 90,DRI 92,DEF 88,PHY 86,4,5,H/H,Right,2474
322,,Raul Jimenez Wolves | ENG 1,92,ST  CF,,PAC 92,SHO 92,PAS 88,DRI 91,DEF 60,PHY 94,4,4,M/H,Right,2371
323,,Ferran Torres FC Barcelona | ESP 1,92,LW LM ST,,PAC 93,SHO 90,PAS 91,DRI 94,DEF 45,PHY 80,4,4,H/M,Right,2285
324,,Teji Savanier Montpellier | FRA 1,92,CAM CM,,PAC 90,SHO 89,PAS 93,DRI 92,DEF 82,PHY 84,4,5,H/M,Right,2436
325,,Nabil Fekir Real Betis | ESP 1,92,CAM,32K,PAC  91,SHO 91,PAS 93,DRI 93,DEF 46,PHY 91,4,4,H/M,Left,2319
326,,Jesus Corona Sevilla FC | ESP 1,92,RW RM LW,36.3K,PAC 91,SHO 85,PAS 87,DRI 94,DEF 79,PHY 73,5,5,H/M,Right,2397
327,,Enzo Fernandez Chelsea | ENG 1,92,CM CDM,290K,PAC 89,SHO 86,PAS 91,DRI 92,DEF 88,PHY 92,3,4,H/H,Right,2496
328,,Raheem Sterling Chelsea | ENG 1,92,RW RM,,PAC 94,SHO 88,PAS 88,DRI 93,DEF 67,PHY 84,4,4,H/M,Right,2355
329,,Edmond Tapsoba Leverkusen | GER 1,92,GK,,DIV 92,HAN 90,KIC 90,REF 92,SPD 75,POS 92,5,3,M/H,Right,2307
330,,Moussa Dembele OL | FRA 1,92,CB,40.3K,PAC 88,SHO 76,PAS 84,DRI 88,DEF 92,PHY 94,3,3,M/H,Right,2388
331,,Sol Campbell Icons | ICO,92,LW LM,55.5K,PAC 99,SHO 89,PAS 91,DRI 92,DEF 54,PHY 91,4,4,H/M,Right,2355
332,,Karim Adeyemi Borussia Dortmund | GER 1,92,CM CAM,50K,PAC 94,SHO 85,PAS 91,DRI 94,DEF 84,PHY 87,4,4,H/M,Left,2487
333,,Corentin Tolisso OL | FRA 1,92,LM LW,38K,PAC 93,SHO 90,PAS 91,DRI 93,DEF  71,PHY 84,4,5,H/M,Right,2413
334,,Juan Roman Riquelme Icons | ICO,92,LB LWB LM,51K,PAC 93,SHO 82,PAS 94,DRI 94,DEF 90,PHY 90,5,4,M/H,Right,2485
335,,Pepe Reina Villarreal CF | ESP 1,92,ST CF,,PAC 92,SHO 94,PAS 89,DRI 90,DEF 70,PHY  91,4,5,H/M,Right,2449
336,,Jonathan Bamba LOSC Lille | FRA 1,92,RB RWB,,PAC 96,SHO 75,PAS 92,DRI 95,DEF 92,PHY 88,4,4,H/H,Right,2487
